Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10003_001,SE_A10002B_001,SE_A10002B_002,SE_A10002B_003,SE_A10002B_004,SE_A10002B_005,SE_A10002B_006,SE_A10002B_007,SE_A10002B_008,ACS21_5yr_B25009001,ACS21_5yr_B25009002,ACS21_5yr_B25009003,ACS21_5yr_B25009004,ACS21_5yr_B25009005,ACS21_5yr_B25009006,ACS21_5yr_B25009007,ACS21_5yr_B25009008,ACS21_5yr_B25009009,ACS21_5yr_B25009010,ACS21_5yr_B25009011,ACS21_5yr_B25009012,ACS21_5yr_B25009013,ACS21_5yr_B25009014,ACS21_5yr_B25009015,ACS21_5yr_B25009016,ACS21_5yr_B25009017,ACS21_5yr_B25009001s,ACS21_5yr_B25009002s,ACS21_5yr_B25009003s,ACS21_5yr_B25009004s,ACS21_5yr_B25009005s,ACS21_5yr_B25009006s,ACS21_5yr_B25009007s,ACS21_5yr_B25009008s,ACS21_5yr_B25009009s,ACS21_5yr_B25009010s,ACS21_5yr_B25009011s,ACS21_5yr_B25009012s,ACS21_5yr_B25009013s,ACS21_5yr_B25009014s,ACS21_5yr_B25009015s,ACS21_5yr_B25009016s,ACS21_5yr_B25009017s,ACS21_5yr_B19019001,ACS21_5yr_B19019002,ACS21_5yr_B19019003,ACS21_5yr_B19019004,ACS21_5yr_B19019005,ACS21_5yr_B19019006,ACS21_5yr_B19019007,ACS21_5yr_B19019008,ACS21_5yr_B19019001s,ACS21_5yr_B19019002s,ACS21_5yr_B19019003s,ACS21_5yr_B19019004s,ACS21_5yr_B19019005s,ACS21_5yr_B19019006s,ACS21_5yr_B19019007s,ACS21_5yr_B19019008s,ACS21_5yr_B25010001,ACS21_5yr_B25010002,ACS21_5yr_B25010003,ACS21_5yr_B25010001s,ACS21_5yr_B25010002s,ACS21_5yr_B25010003s
"06037910607","Census Tract 9106.07, Los Angeles County, California","ACSSF","ca","140","00","0006576",,,,,"06","037",,,"910607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910607","Census Tract 9106.07",,,,3.53,518,181,68,121,82,33,0,33,1179,661,30,211,88,105,134,88,5,518,181,68,121,82,33,0,33,90.90909,87.87878,19.39394,49.09091,31.51515,51.51515,66.66666,45.45454,6.060606,91.51515,44.24242,38.18182,53.93939,33.33333,32.72727,7.878788,26.66667,62721,13173,63594,,58628,94250,161500,,11489.0909090909,6302.42424242424,24136.3636363636,,6052.72727272727,10958.1818181818,38644.2424242424,,3.53,3.89,3.08,0.2121212,0.3393939,0.4
"06037910608","Census Tract 9106.08, Los Angeles County, California","ACSSF","ca","140","00","0006577",,,,,"06","037",,,"910608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910608","Census Tract 9106.08",,,,3.31,370,51,48,82,113,4,7,65,1026,656,78,267,124,101,86,0,0,370,51,48,82,113,4,7,65,148.4848,133.9394,30.30303,127.2727,45.45454,35.15152,37.57576,7.878788,7.878788,100,39.39394,23.63636,52.72727,67.27273,4.848485,6.666667,33.93939,60000,,,,64091,57885,,105817,6041.21212121212,,,,7996.9696969697,13443.0303030303,,31293.9393939394,3.31,2.96,3.93,0.2727273,0.2545455,0.5212121
"06037910706","Census Tract 9107.06, Los Angeles County, California","ACSSF","ca","140","00","0006578",,,,,"06","037",,,"910706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910706","Census Tract 9107.06",,,,4.14,410,18,36,60,134,12,92,58,1658,1248,161,174,152,340,210,153,58,410,18,36,60,134,12,92,58,130.9091,149.697,98.18182,45.45454,44.24242,70.30303,97.57576,59.39394,26.66667,76.36364,15.75758,24.24242,33.33333,48.48485,13.33333,41.81818,40.60606,78918,102849,65673,76875,87917,128125,66773,69551,6483.63636363636,42818.1818181818,23816.9696969697,17209.696969697,11899.3939393939,58110.303030303,11927.8787878788,25862.4242424242,4.14,3.99,4.61,0.2424242,0.2787879,0.3575757
"06037910707","Census Tract 9107.07, Los Angeles County, California","ACSSF","ca","140","00","0006579",,,,,"06","037",,,"910707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910707","Census Tract 9107.07",,,,3.54,598,65,163,90,146,77,42,15,1458,860,137,192,179,162,93,68,29,598,65,163,90,146,77,42,15,66.66666,70.90909,36.36364,48.48485,46.06061,46.66667,35.75758,31.51515,18.78788,69.69697,33.33333,46.06061,36.9697,52.12121,35.75758,27.27273,15.15152,67893,46875,67621,53189,74545,62429,92885,162833,8558.78787878788,23444.2424242424,11198.1818181818,6227.27272727273,12149.696969697,30283.0303030303,25821.8181818182,85449.0909090909,3.54,3.47,3.63,0.1818182,0.230303,0.2909091
"06037910709","Census Tract 9107.09, Los Angeles County, California","ACSSF","ca","140","00","0006580",,,,,"06","037",,,"910709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910709","Census Tract 9107.09",,,,3.56,34,0,0,34,0,0,0,0,487,453,97,131,56,77,57,0,35,34,0,0,34,0,0,0,0,44.24242,35.15152,31.51515,26.06061,26.06061,31.51515,18.18182,7.878788,13.93939,29.69697,7.878788,7.878788,29.69697,7.878788,7.878788,7.878788,7.878788,84063,47679,,73833,117891,185625,,,23744.8484848485,22522.4242424242,,20732.1212121212,4344.24242424242,38419.3939393939,,,3.56,3.61,2.94,0.2181818,0.2424242,0.1575758
"06037910712","Census Tract 9107.12, Los Angeles County, California","ACSSF","ca","140","00","0006581",,,,,"06","037",,,"910712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910712","Census Tract 9107.12",,,,4.03,146,6,28,16,39,24,29,4,817,671,44,194,97,116,89,79,52,146,6,28,16,39,24,29,4,84.84849,88.48485,20,60,30.90909,33.93939,43.0303,50.90909,21.21212,32.72727,6.060606,17.57576,13.33333,20,13.93939,15.15152,6.666667,80063,,63194,54712,90820,67663,93773,126250,12141.8181818182,,27255.1515151515,18689.0909090909,8012.72727272727,37135.7575757576,4316.36363636364,15810.9090909091,4.03,3.93,4.47,0.2909091,0.3212121,0.6242424
"06037910713","Census Tract 9107.13, Los Angeles County, California","ACSSF","ca","140","00","0006582",,,,,"06","037",,,"910713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910713","Census Tract 9107.13",,,,4.27,426,22,82,123,28,58,104,9,1618,1192,70,176,262,214,218,156,96,426,22,82,123,28,58,104,9,120.6061,90.90909,29.09091,40,63.0303,60,58.78788,53.33333,38.18182,99.39394,15.15152,41.81818,72.72727,27.27273,30.30303,55.75758,9.69697,71944,39048,66190,80547,67708,86833,80294,,5372.72727272727,23323.0303030303,9514.54545454546,12520,21853.9393939394,26084.2424242424,28849.0909090909,,4.27,4.32,4.15,0.2060606,0.2363636,0.3939394
"06037910714","Census Tract 9107.14, Los Angeles County, California","ACSSF","ca","140","00","0006583",,,,,"06","037",,,"910714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910714","Census Tract 9107.14",,,,3.98,273,0,61,70,63,11,39,29,1003,730,123,106,86,163,148,76,28,273,0,61,70,63,11,39,29,72.12122,82.42424,53.93939,33.33333,32.72727,60,39.39394,27.87879,18.18182,41.21212,7.878788,30.90909,27.27273,26.66667,7.878788,24.24242,16.36364,64297,58058,95972,47143,54840,73523,,131042,6150.90909090909,17689.0909090909,9202.42424242424,10926.0606060606,16001.2121212121,9829.69696969697,,74772.1212121212,3.98,3.83,4.37,0.230303,0.2666667,0.4363636
"06037910715","Census Tract 9107.15, Los Angeles County, California","ACSSF","ca","140","00","0006584",,,,,"06","037",,,"910715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910715","Census Tract 9107.15",,,,3.42,407,117,75,22,68,75,23,27,1898,1491,259,400,239,208,283,34,68,407,117,75,22,68,75,23,27,105.4545,118.1818,60.60606,78.78788,70.30303,60.60606,70.90909,26.66667,32.72727,82.42424,51.51515,29.09091,13.33333,37.57576,42.42424,20.60606,26.66667,61419,31810,58708,76360,106042,77808,58750,85580,4193.33333333333,5887.87878787879,7853.33333333333,8637.57575757576,17161.8181818182,12045.4545454545,18952.7272727273,14625.4545454545,3.42,3.41,3.46,0.1636364,0.2,0.569697
"06037910716","Census Tract 9107.16, Los Angeles County, California","ACSSF","ca","140","00","0006585",,,,,"06","037",,,"910716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910716","Census Tract 9107.16",,,,3.59,434,12,16,201,124,22,31,28,1801,1367,226,336,340,106,183,134,42,434,12,16,201,124,22,31,28,98.18182,115.7576,47.27273,61.21212,104.2424,40,70.30303,60,24.24242,79.39394,11.51515,15.15152,67.27273,50.30303,14.54545,29.09091,25.45455,87758,34565,89605,86453,70417,117169,92734,208173,3863.0303030303,20738.1818181818,14921.8181818182,16850.9090909091,35818.7878787879,6124.24242424242,7715.15151515152,111848.484848485,3.59,3.37,4.27,0.1393939,0.1939394,0.3333333
"06037910717","Census Tract 9107.17, Los Angeles County, California","ACSSF","ca","140","00","0006586",,,,,"06","037",,,"910717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910717","Census Tract 9107.17",,,,4.09,23,0,18,5,0,0,0,0,597,574,0,81,131,197,85,17,63,23,0,18,5,0,0,0,0,61.21212,68.48485,7.878788,43.63636,63.0303,70.30303,43.63636,19.39394,27.87879,24.24242,7.878788,16.9697,21.21212,7.878788,7.878788,7.878788,7.878788,113536,,,,117029,,,,43961.8181818182,,,,23112.1212121212,,,,4.09,4.16,2.3,0.2545455,0.2484848,2.927273
"06037910718","Census Tract 9107.18, Los Angeles County, California","ACSSF","ca","140","00","0006587",,,,,"06","037",,,"910718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910718","Census Tract 9107.18",,,,3.88,204,0,79,77,35,13,0,0,1289,1085,163,168,235,224,138,86,71,204,0,79,77,35,13,0,0,100.6061,115.1515,44.84848,76.36364,65.45454,88.48485,50.90909,38.18182,56.36364,83.0303,11.51515,53.93939,50.30303,30.30303,13.33333,11.51515,11.51515,76815,,,71528,,,157931,,10143.0303030303,,,19110.9090909091,,,10123.0303030303,,3.88,4.04,3.06,0.3454545,0.3939394,0.4363636
"06037910719","Census Tract 9107.19, Los Angeles County, California","ACSSF","ca","140","00","0006588",,,,,"06","037",,,"910719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910719","Census Tract 9107.19",,,,4.62,303,0,0,50,82,53,0,118,978,675,8,57,275,53,123,125,34,303,0,0,50,82,53,0,118,113.3333,80.60606,9.69697,39.39394,62.42424,29.69697,63.63636,86.66666,32.72727,121.2121,7.878788,7.878788,41.81818,81.21212,50.30303,7.878788,75.75758,76486,,71285,85189,,76957,,,17899.3939393939,,24726.0606060606,34943.6363636364,,25549.696969697,,,4.62,4.31,5.32,0.2787879,0.3393939,0.8121212
"06037910720","Census Tract 9107.20, Los Angeles County, California","ACSSF","ca","140","00","0006589",,,,,"06","037",,,"910720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910720","Census Tract 9107.20",,,,3.64,565,88,122,64,124,109,58,0,1545,980,194,227,177,94,161,14,113,565,88,122,64,124,109,58,0,126.6667,145.4545,69.69697,78.18182,72.72727,64.84849,75.75758,16.36364,73.33334,143.6364,55.75758,80,47.27273,74.54546,69.69697,39.39394,11.51515,60727,25408,,84453,,147813,,,13923.6363636364,14549.696969697,,31489.696969697,,10633.3333333333,,,3.64,3.67,3.6,0.3151515,0.4606061,0.4666667
"06037910721","Census Tract 9107.21, Los Angeles County, California","ACSSF","ca","140","00","0006590",,,,,"06","037",,,"910721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910721","Census Tract 9107.21",,,,3.52,560,64,42,320,75,0,39,20,1049,489,62,103,114,74,71,38,27,560,64,42,320,75,0,39,20,238.7879,58.18182,34.54546,55.75758,63.0303,50.30303,52.72727,27.87879,22.42424,247.2727,52.72727,30.90909,246.6667,44.24242,7.878788,33.93939,19.39394,,17619,72146,,93482,,,,,9147.27272727273,23555.1515151515,,43072.1212121212,,,,3.52,3.64,3.42,0.2727273,0.3636364,0.4787879
"06037910804","Census Tract 9108.04, Los Angeles County, California","ACSSF","ca","140","00","0006591",,,,,"06","037",,,"910804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910804","Census Tract 9108.04",,,,2.76,102,27,34,0,0,41,0,0,1041,939,96,426,175,150,88,0,4,102,27,34,0,0,41,0,0,66.06061,63.0303,33.33333,46.66667,41.81818,44.24242,41.21212,7.878788,6.666667,43.0303,18.78788,24.24242,7.878788,7.878788,32.12121,7.878788,7.878788,117545,92917,125313,173828,92917,119236,,,16027.8787878788,22056.3636363636,24718.1818181818,36088.4848484848,28001.8181818182,43844.8484848485,,,2.76,2.74,3.03,0.1393939,0.1333333,0.7030303
"06037910807","Census Tract 9108.07, Los Angeles County, California","ACSSF","ca","140","00","0006592",,,,,"06","037",,,"910807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910807","Census Tract 9108.07",,,,3.26,320,70,65,60,47,13,65,0,1883,1563,201,479,286,300,188,94,15,320,70,65,60,47,13,65,0,130.303,124.8485,53.33333,79.39394,58.78788,66.66666,73.33334,34.54546,10.30303,47.87879,33.33333,25.45455,29.69697,22.42424,12.12121,35.75758,11.51515,116553,56083,122917,101364,200327,,92625,,9489.69696969697,33833.9393939394,13926.0606060606,19337.5757575758,9564.84848484849,,45432.1212121212,,3.26,3.22,3.41,0.1515152,0.1636364,0.5575758
"06037910808","Census Tract 9108.08, Los Angeles County, California","ACSSF","ca","140","00","0006593",,,,,"06","037",,,"910808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910808","Census Tract 9108.08",,,,3.35,50,9,13,10,7,0,0,11,1142,1092,108,362,184,212,167,39,20,50,9,13,10,7,0,0,11,117.5758,120,29.09091,47.27273,77.57576,65.45454,103.0303,26.06061,13.93939,20,9.090909,12.72727,9.090909,6.666667,7.878788,7.878788,9.69697,107600,,125721,,185099,91375,,159375,16521.2121212121,,11240,,24033.3333333333,1486.06060606061,,44450.303030303,3.35,3.34,3.76,0.1818182,0.1878788,1.393939
"06037910809","Census Tract 9108.09, Los Angeles County, California","ACSSF","ca","140","00","0006594",,,,,"06","037",,,"910809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910809","Census Tract 9108.09",,,,3.27,6,6,0,0,0,0,0,0,696,690,93,225,155,128,33,48,8,6,6,0,0,0,0,0,0,47.87879,47.87879,32.72727,32.12121,33.93939,32.12121,19.39394,18.18182,6.666667,5.454545,5.454545,7.878788,7.878788,7.878788,7.878788,7.878788,7.878788,155208,,128125,174750,217143,206688,144167,,21419.3939393939,,28593.9393939394,21248.4848484848,15160,31204.8484848485,83696.3636363636,,3.27,3.29,,0.2606061,0.2606061,
"06037910810","Census Tract 9108.10, Los Angeles County, California","ACSSF","ca","140","00","0006595",,,,,"06","037",,,"910810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910810","Census Tract 9108.10",,,,3.58,95,44,0,0,51,0,0,0,756,661,28,219,119,97,125,31,42,95,44,0,0,51,0,0,0,60,66.66666,12.72727,33.93939,29.09091,27.27273,35.75758,16.9697,41.21212,32.72727,32.12121,7.878788,7.878788,24.84848,7.878788,7.878788,7.878788,148750,,180511,199464,119659,122708,145813,,21740,,39499.3939393939,41309.0909090909,42347.2727272727,62803.0303030303,60691.5151515152,,3.58,3.69,2.8,0.3272727,0.2848485,0.8909091
"06037910814","Census Tract 9108.14, Los Angeles County, California","ACSSF","ca","140","00","0006596",,,,,"06","037",,,"910814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910814","Census Tract 9108.14",,,,2.93,73,12,14,16,8,23,0,0,1261,1188,220,479,213,142,36,28,70,73,12,14,16,8,23,0,0,83.0303,85.45454,54.54546,58.78788,49.09091,41.21212,21.21212,24.84848,29.09091,32.12121,7.878788,9.69697,15.75758,7.878788,23.0303,7.878788,7.878788,102716,,103950,145272,82083,101477,,237375,8861.81818181818,,18793.3333333333,17516.9696969697,35478.1818181818,23369.0909090909,,51069.0909090909,2.93,2.92,3.12,0.1878788,0.1878788,0.8484849
"06037910815","Census Tract 9108.15, Los Angeles County, California","ACSSF","ca","140","00","0006597",,,,,"06","037",,,"910815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037910815","Census Tract 9108.15",,,,2.77,181,112,28,8,13,20,0,0,1675,1494,359,497,224,207,93,64,50,181,112,28,8,13,20,0,0,106.6667,106.6667,68.48485,73.93939,51.51515,48.48485,43.63636,35.75758,20.60606,64.84849,57.57576,14.54545,7.878788,9.090909,16.9697,7.878788,7.878788,109375,33484,129028,190761,130769,116161,204417,,11980.6060606061,7860,26665.4545454545,43920.6060606061,51478.7878787879,6446.06060606061,73006.6666666667,,2.77,2.87,1.95,0.1515152,0.1575758,0.4909091
"06037911001","Census Tract 9110.01, Los Angeles County, California","ACSSF","ca","140","00","0006598",,,,,"06","037",,,"911001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037911001","Census Tract 9110.01",,,,2.62,214,68,65,0,2,10,30,39,1405,1191,284,583,122,74,67,40,21,214,68,65,0,2,10,30,39,112.1212,111.5152,67.87878,113.3333,46.06061,26.66667,33.93939,33.93939,17.57576,69.69697,40,38.78788,7.878788,6.060606,9.090909,27.87879,29.09091,68828,37895,66204,73661,91278,107188,,64167,7481.81818181818,10991.5151515152,15318.7878787879,41453.3333333333,601.818181818182,56329.696969697,,12621.8181818182,2.62,2.45,3.55,0.2181818,0.1939394,0.9151515
"06037911100","Census Tract 9111, Los Angeles County, California","ACSSF","ca","140","00","0006599",,,,,"06","037",,,"911100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037911100","Census Tract 9111",,,,3.88,755,63,195,237,60,104,73,23,2030,1275,131,408,144,89,179,215,109,755,63,195,237,60,104,73,23,110.303,103.0303,36.36364,74.54546,50.90909,35.15152,49.69697,60,52.72727,114.5455,20.60606,53.33333,84.84849,19.39394,38.78788,35.15152,13.93939,59652,17300,57995,35996,85972,63884,97083,108750,3109.09090909091,10275.1515151515,10229.0909090909,9293.93939393939,32796.9696969697,9190.30303030303,34109.0909090909,15732.7272727273,3.88,3.99,3.69,0.1939394,0.2666667,0.2424242
"06037920013","Census Tract 9200.13, Los Angeles County, California","ACSSF","ca","140","00","0006600",,,,,"06","037",,,"920013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920013","Census Tract 9200.13",,,,3.3,305,9,94,0,65,0,137,0,2317,2012,374,502,396,458,166,76,40,305,9,94,0,65,0,137,0,112.7273,90.30303,61.21212,63.0303,80.60606,70.30303,55.15152,52.12121,20.60606,105.4545,9.69697,43.0303,11.51515,35.15152,11.51515,103.0303,11.51515,132171,50920,110882,163243,180865,185735,41324,250001,12356.3636363636,10854.5454545455,21349.696969697,18849.696969697,32457.5757575758,66375.1515151515,981.212121212121,,3.3,3.14,4.32,0.1454545,0.1333333,0.5636364
"06037920015","Census Tract 9200.15, Los Angeles County, California","ACSSF","ca","140","00","0006601",,,,,"06","037",,,"920015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920015","Census Tract 9200.15",,,,3.29,213,38,17,35,113,0,10,0,2210,1997,178,588,558,348,199,83,43,213,38,17,35,113,0,10,0,204.2424,206.0606,43.0303,196.3636,78.18182,60,50.90909,38.78788,20,72.72727,21.81818,16.9697,23.63636,67.27273,11.51515,9.69697,11.51515,159820,,158516,178375,167788,171488,250001,165625,5920.60606060606,,3599.39393939394,46301.8181818182,14124.8484848485,12263.0303030303,,84629.0909090909,3.29,3.27,3.48,0.1636364,0.1636364,0.3939394
"06037920016","Census Tract 9200.16, Los Angeles County, California","ACSSF","ca","140","00","0006602",,,,,"06","037",,,"920016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920016","Census Tract 9200.16",,,,3.28,214,0,134,15,65,0,0,0,1288,1074,125,366,144,248,64,32,95,214,0,134,15,65,0,0,0,155.7576,95.15151,35.15152,56.36364,33.93939,52.12121,26.66667,15.75758,79.39394,130.303,7.878788,126.6667,13.93939,26.06061,7.878788,7.878788,7.878788,159511,,101111,225083,175919,109861,157778,,14656.3636363636,,56305.4545454546,22110.303030303,6776.9696969697,49583.6363636364,11155.1515151515,,3.28,3.35,2.95,0.2787879,0.3090909,0.4848485
"06037920017","Census Tract 9200.17, Los Angeles County, California","ACSSF","ca","140","00","0006603",,,,,"06","037",,,"920017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920017","Census Tract 9200.17",,,,3.21,231,38,92,76,0,25,0,0,1328,1097,149,229,237,325,82,75,0,231,38,92,76,0,25,0,0,87.27273,83.63636,44.24242,46.06061,68.48485,66.06061,30.90909,35.75758,7.878788,53.33333,29.09091,38.78788,36.9697,7.878788,15.15152,7.878788,7.878788,121174,55257,95972,123352,147092,141397,143750,,7216.36363636364,20435.1515151515,29817.5757575758,28509.696969697,19133.3333333333,22907.8787878788,52433.9393939394,,3.21,3.37,2.45,0.1454545,0.169697,0.2909091
"06037920018","Census Tract 9200.18, Los Angeles County, California","ACSSF","ca","140","00","0006604",,,,,"06","037",,,"920018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920018","Census Tract 9200.18",,,,2.97,60,5,11,11,15,11,0,7,712,652,89,230,167,113,46,7,0,60,5,11,11,15,11,0,7,39.39394,45.45454,23.0303,30.30303,44.84848,24.84848,18.18182,6.060606,7.878788,23.0303,4.848485,7.272727,7.878788,12.12121,9.69697,7.878788,6.666667,130104,102500,131458,156667,136250,94886,,,10942.4242424242,35056.9696969697,23095.1515151515,32669.696969697,39216.3636363636,37087.2727272727,,,2.97,2.88,3.93,0.1090909,0.1393939,0.5454546
"06037920020","Census Tract 9200.20, Los Angeles County, California","ACSSF","ca","140","00","0006605",,,,,"06","037",,,"920020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920020","Census Tract 9200.20",,,,3.2,188,0,120,12,43,13,0,0,1862,1674,275,499,313,238,232,88,29,188,0,120,12,43,13,0,0,115.1515,106.0606,80,104.2424,66.66666,56.36364,64.24242,49.09091,27.27273,85.45454,11.51515,75.75758,13.93939,32.72727,12.72727,11.51515,11.51515,110781,54149,87411,149554,127829,,,,12064.2424242424,8774.54545454546,34490.303030303,45867.8787878788,21618.1818181818,,,,3.2,3.23,2.94,0.1636364,0.169697,0.4545455
"06037920028","Census Tract 9200.28, Los Angeles County, California","ACSSF","ca","140","00","0006606",,,,,"06","037",,,"920028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920028","Census Tract 9200.28",,,,3.64,281,35,77,39,108,0,0,22,2515,2234,314,519,287,626,196,80,212,281,35,77,39,108,0,0,22,210.303,240.6061,64.24242,91.51515,56.9697,133.9394,45.45454,46.06061,183.6364,75.15151,26.06061,48.48485,23.63636,52.12121,11.51515,11.51515,19.39394,130087,73487,120875,164214,144500,143250,218962,71477,20834.5454545455,11370.303030303,46035.1515151515,14634.5454545455,29094.5454545455,29653.3333333333,9636.36363636364,6380,3.64,3.64,3.69,0.2666667,0.3030303,0.6909091
"06037920029","Census Tract 9200.29, Los Angeles County, California","ACSSF","ca","140","00","0006607",,,,,"06","037",,,"920029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920029","Census Tract 9200.29",,,,2.8,623,134,177,136,119,45,12,0,1861,1238,195,546,202,160,85,12,38,623,134,177,136,119,45,12,0,100.6061,119.3939,52.12121,108.4848,47.87879,42.42424,36.9697,11.51515,22.42424,92.72727,46.66667,38.18182,61.81818,38.78788,24.84848,11.51515,11.51515,94095,44063,97292,94783,96635,109333,160000,171000,2564.24242424242,10385.4545454545,7796.36363636364,15309.0909090909,35051.5151515152,20744.8484848485,76841.8181818182,8066.06060606061,2.8,2.79,2.8,0.1151515,0.1636364,0.230303
"06037920030","Census Tract 9200.30, Los Angeles County, California","ACSSF","ca","140","00","0006608",,,,,"06","037",,,"920030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920030","Census Tract 9200.30",,,,3.15,253,40,105,68,19,0,21,0,1571,1318,247,268,273,328,111,91,0,253,40,105,68,19,0,21,0,58.78788,69.09091,48.48485,55.75758,69.69697,75.15151,36.9697,41.21212,7.878788,51.51515,19.39394,43.63636,29.69697,13.93939,7.878788,17.57576,7.878788,97679,60938,97404,109408,96419,172639,144565,,12832.7272727273,25080,24840,38414.5454545455,13511.5151515152,18131.5151515152,21941.8181818182,,3.15,3.23,2.74,0.1393939,0.1515152,0.2909091
"06037920031","Census Tract 9200.31, Los Angeles County, California","ACSSF","ca","140","00","0006609",,,,,"06","037",,,"920031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920031","Census Tract 9200.31",,,,2.12,235,47,110,78,0,0,0,0,2383,2148,993,598,161,266,116,14,0,235,47,110,78,0,0,0,0,166.0606,170.303,103.6364,116.3636,56.9697,115.7576,73.33334,16.9697,11.51515,70.30303,20.60606,44.24242,53.93939,11.51515,11.51515,11.51515,11.51515,48082,34286,48636,,195161,,,,5698.78787878788,2919.39393939394,14647.2727272727,,40850.303030303,,,,2.12,2.13,2.02,0.1333333,0.1515152,0.2
"06037920034","Census Tract 9200.34, Los Angeles County, California","ACSSF","ca","140","00","0006610",,,,,"06","037",,,"920034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037920034","Census Tract 9200.34",,,,3.35,185,80,21,32,52,0,0,0,1094,909,105,210,251,139,54,134,16,185,80,21,32,52,0,0,0,60,73.33334,32.12121,53.33333,50.30303,38.18182,26.66667,55.75758,16.36364,61.81818,53.93939,12.12121,20.60606,36.36364,7.878788,7.878788,7.878788,94044,72981,70547,155598,118828,107125,,,10354.5454545455,20307.2727272727,32321.2121212121,16547.2727272727,54571.5151515152,40712.1212121212,,,3.35,3.54,2.39,0.2848485,0.2606061,0.6424242
